Date,Return
2010-12-31,0.24746667245548482
2011-12-31,0.11234765512645684
2012-12-31,0.0752829354399891
2013-12-31,-0.309487091712088
2014-12-31,-0.011025184258860898
2015-12-31,-0.10294204125555118
2016-12-31,0.09027489321065962
2017-12-31,0.12541406352767126
2018-12-31,-0.014887998460170526
2019-12-31,0.17110743858052513
2020-12-31,0.24079246556530853
2021-12-31,-0.03301194428525189
2022-12-31,0.0038200651179883804
