Date,Return
2010-12-31,0.35928080570939236
2011-12-31,0.0173096192110751
2012-12-31,0.3137268105352867
2013-12-31,-0.04809998499037382
2014-12-31,0.15078345160500795
2015-12-31,-0.14160878403019717
2016-12-31,0.19038001472074106
2017-12-31,0.13007966312042907
2018-12-31,-0.1074611664172399
2019-12-31,0.01443732254056107
2020-12-31,-0.04289740100045869
2021-12-31,0.14118959485475246
2022-12-31,0.0124355936027154
