Date,Return
2010-12-31,0.10008837300155926
2011-12-31,0.31316774653635626
2012-12-31,0.033794756507759205
2013-12-31,-0.13497470130063438
2014-12-31,0.24712257345950306
2015-12-31,-0.0059030936679749235
2016-12-31,0.01998840324702722
2017-12-31,0.09255366787861008
2018-12-31,-0.01198713132650675
2019-12-31,0.13919349625008837
2020-12-31,0.19003723405247697
2021-12-31,-0.03752074532018601
2022-12-31,-0.3536530947332258
