Date,Return
2010-12-31,0.46463270106209575
2011-12-31,0.0095641171859705
2012-12-31,0.3540334659177875
2013-12-31,-0.11567592453677389
2014-12-31,0.16521424058421108
2015-12-31,-0.22575931114817893
2016-12-31,0.2546618261381237
2017-12-31,0.27835809635032094
2018-12-31,-0.06916843008894302
2019-12-31,0.08786210560860674
2020-12-31,-0.01599719173940717
2021-12-31,0.03210369520645828
2022-12-31,0.029869070150195243
